"pop" "id.raw" "id" "k.value.run" "X1" "X2" "X3" "membership"
"781" "LN" "whtstbk_gbs_2015_L2_brds_LN15" "LN15" 3 0.999955 2.2e-05 2.2e-05 1
"782" "LN" "whtstbk_gbs_2015_L2_brds_LN17" "LN17" 3 0.999624 0.000357 1.9e-05 1
"783" "LN" "whtstbk_gbs_2015_L2_brds_LN18" "LN18" 3 0.999962 1.9e-05 1.9e-05 1
"784" "LN" "whtstbk_gbs_2015_L2_brds_LN2" "LN2" 3 0.99326 0.005084 0.001656 1
"785" "LN" "whtstbk_gbs_2015_L2_brds_LN20" "LN20" 3 0.999913 4.4e-05 4.4e-05 1
"786" "LN" "whtstbk_gbs_2015_L2_brds_LN21" "LN21" 3 0.999962 1.9e-05 1.9e-05 1
"787" "LN" "whtstbk_gbs_2015_L2_brds_LN23" "LN23" 3 0.999962 1.9e-05 1.9e-05 1
"788" "LN" "whtstbk_gbs_2015_L2_brds_LN24" "LN24" 3 0.999962 1.9e-05 1.9e-05 1
"789" "LN" "whtstbk_gbs_2015_L2_brds_LN29" "LN29" 3 0.028398 0.943242 0.02836 2
"790" "LN" "whtstbk_gbs_2015_L2_brds_LN30" "LN30" 3 0.091392 0.908588 2e-05 2
"791" "LN" "whtstbk_gbs_2015_L2_brds_LN5" "LN5" 3 0.993741 0.005663 0.000595 1
"792" "LN" "whtstbk_gbs_2015_L2_brds_LN8" "LN8" 3 0.999945 2.7e-05 2.7e-05 1
"793" "MH" "whtstbk_gbs_2015_L2_brds_MH11" "MH11" 3 0.005419 0.036991 0.95759 3
"794" "MH" "whtstbk_gbs_2015_L2_brds_MH20" "MH20" 3 2e-05 0.998876 0.001104 2
"795" "MH" "whtstbk_gbs_2015_L2_brds_MH26" "MH26" 3 0.035602 2.4e-05 0.964374 3
"796" "MH" "whtstbk_gbs_2015_L2_brds_MH28" "MH28" 3 1.9e-05 0.9991 0.000881 2
"797" "MH" "whtstbk_gbs_2015_L2_brds_MH31" "MH31" 3 2.1e-05 0.997506 0.002473 2
"798" "MH" "whtstbk_gbs_2015_L2_brds_MH7" "MH7" 3 2e-05 0.999961 2e-05 2
"799" "MH" "whtstbk_gbs_2015_L2_brds_MH9" "MH9" 3 0.108374 0.000319 0.891307 3
"800" "MM" "whtstbk_gbs_2015_L2_brds_MM1" "MM1" 3 2.4e-05 0.999952 2.4e-05 2
"801" "MR" "whtstbk_gbs_2015_L2_brds_MR10" "MR10" 3 0.993642 0.003515 0.002843 1
"802" "MR" "whtstbk_gbs_2015_L2_brds_MR14" "MR14" 3 0.989765 1.6e-05 0.010219 1
"803" "MR" "whtstbk_gbs_2015_L2_brds_MR17" "MR17" 3 0.975473 0.007278 0.01725 1
"804" "MR" "whtstbk_gbs_2015_L2_brds_MR2" "MR2" 3 0.999962 1.8e-05 1.9e-05 1
"805" "MR" "whtstbk_gbs_2015_L2_brds_MR3" "MR3" 3 0.972678 0.026363 0.000959 1
"806" "MR" "whtstbk_gbs_2015_L2_brds_MR53" "MR53" 3 0.992341 0.00613 0.001529 1
"807" "MR" "whtstbk_gbs_2015_L2_brds_MR57" "MR57" 3 0.999963 1.8e-05 1.9e-05 1
"808" "MR" "whtstbk_gbs_2015_L2_brds_MR7" "MR7" 3 0.999964 1.9e-05 1.7e-05 1
"809" "MR" "whtstbk_gbs_2015_L2_brds_MR8" "MR8" 3 0.990458 0.000524 0.009018 1
"810" "NHR" "whtstbk_gbs_2015_L2_brds_NHR1" "NHR1" 3 1.9e-05 0.999963 1.9e-05 2
"811" "QR" "whtstbk_gbs_2015_L2_brds_QR1" "QR1" 3 1.9e-05 0.999893 8.8e-05 2
"812" "RT" "whtstbk_gbs_2015_L2_brds_RT20" "RT20" 3 2.2e-05 0.999957 2.1e-05 2
"813" "RT" "whtstbk_gbs_2015_L2_brds_RT21" "RT21" 3 1.9e-05 0.999962 1.9e-05 2
"814" "RT" "whtstbk_gbs_2015_L2_brds_RT23" "RT23" 3 2.3e-05 0.999954 2.3e-05 2
"815" "RT" "whtstbk_gbs_2015_L2_brds_RT40" "RT40" 3 1.9e-05 0.999962 1.9e-05 2
"816" "RT" "whtstbk_gbs_2015_L2_brds_RT43" "RT43" 3 2.1e-05 0.998331 0.001649 2
"817" "RT" "whtstbk_gbs_2015_L2_brds_RT46" "RT46" 3 2.2e-05 0.999195 0.000783 2
"818" "RT" "whtstbk_gbs_2015_L2_brds_RT48" "RT48" 3 1.9e-05 0.999682 0.000299 2
"819" "RT" "whtstbk_gbs_2015_L2_brds_RT49" "RT49" 3 4.4e-05 0.999912 4.4e-05 2
"820" "RT" "whtstbk_gbs_2015_L2_brds_RT54" "RT54" 3 2.1e-05 0.998329 0.00165 2
"821" "RT" "whtstbk_gbs_2015_L2_brds_RT55" "RT55" 3 1.9e-05 0.999935 4.7e-05 2
"822" "RT" "whtstbk_gbs_2015_L2_brds_RT62" "RT62" 3 2.1e-05 2.1e-05 0.999958 3
"823" "SF" "whtstbk_gbs_2015_L2_brds_SF1" "SF1" 3 1.9e-05 1.7e-05 0.999964 3
"824" "SF" "whtstbk_gbs_2015_L2_brds_SF10" "SF10" 3 1.9e-05 0.999516 0.000465 2
"825" "SF" "whtstbk_gbs_2015_L2_brds_SF22" "SF22" 3 1.9e-05 0.999962 1.9e-05 2
"826" "SF" "whtstbk_gbs_2015_L2_brds_SF23" "SF23" 3 1.9e-05 0.996774 0.003208 2
"827" "SF" "whtstbk_gbs_2015_L2_brds_SF25" "SF25" 3 2.1e-05 0.999809 0.00017 2
"828" "SF" "whtstbk_gbs_2015_L2_brds_SF29" "SF29" 3 2e-05 0.982024 0.017956 2
"829" "SF" "whtstbk_gbs_2015_L2_brds_SF3" "SF3" 3 1.9e-05 0.999962 1.9e-05 2
"830" "SF" "whtstbk_gbs_2015_L2_brds_SF30" "SF30" 3 1.9e-05 0.999963 1.9e-05 2
"831" "SF" "whtstbk_gbs_2015_L2_brds_SF33" "SF33" 3 2.2e-05 0.998942 0.001036 2
"832" "SF" "whtstbk_gbs_2015_L2_brds_SF4" "SF4" 3 1.9e-05 0.997035 0.002946 2
"833" "SF" "whtstbk_gbs_2015_L2_brds_SF7" "SF7" 3 1.9e-05 0.998202 0.001779 2
"834" "SH" "whtstbk_gbs_2015_L2_brds_SH1" "SH1" 3 2.2e-05 0.005158 0.99482 3
"835" "SH" "whtstbk_gbs_2015_L2_brds_SH10" "SH10" 3 1.9e-05 0.005743 0.994238 3
"836" "SH" "whtstbk_gbs_2015_L2_brds_SH12" "SH12" 3 2.3e-05 0.013073 0.986904 3
"837" "SH" "whtstbk_gbs_2015_L2_brds_SH16" "SH16" 3 0.015655 0.008224 0.976121 3
"838" "SH" "whtstbk_gbs_2015_L2_brds_SH2" "SH2" 3 0.002715 0.006304 0.990981 3
"839" "SH" "whtstbk_gbs_2015_L2_brds_SH20" "SH20" 3 1.9e-05 0.094797 0.905184 3
"840" "SH" "whtstbk_gbs_2015_L2_brds_SH5" "SH5" 3 1.9e-05 0.986459 0.013522 2
"841" "SH" "whtstbk_gbs_2015_L2_brds_SH8" "SH8" 3 1.9e-05 0.025181 0.9748 3
"842" "SK" "whtstbk_gbs_2015_L2_brds_SK1" "SK1" 3 0.994122 0.005859 1.9e-05 1
"843" "SK" "whtstbk_gbs_2015_L2_brds_SK12" "SK12" 3 0.998463 0.001516 2.2e-05 1
"844" "SK" "whtstbk_gbs_2015_L2_brds_SK15" "SK15" 3 0.999773 0.000207 1.9e-05 1
"845" "SK" "whtstbk_gbs_2015_L2_brds_SK24" "SK24" 3 0.999962 1.9e-05 1.9e-05 1
"846" "SK" "whtstbk_gbs_2015_L2_brds_SK30" "SK30" 3 0.999959 2.1e-05 2.1e-05 1
"847" "SK" "whtstbk_gbs_2015_L2_brds_SK36" "SK36" 3 0.999962 1.9e-05 1.9e-05 1
"848" "SK" "whtstbk_gbs_2015_L2_brds_SK7" "SK7" 3 0.999962 1.9e-05 1.9e-05 1
"849" "SP" "whtstbk_gbs_2015_L2_brds_SP2" "SP2" 3 0.003086 0.00114 0.995774 3
"850" "SP" "whtstbk_gbs_2015_L2_brds_SP3" "SP3" 3 1.9e-05 1.9e-05 0.999963 3
"851" "SP" "whtstbk_gbs_2015_L2_brds_SP5" "SP5" 3 0.051324 0.007969 0.940707 3
"852" "SR" "whtstbk_gbs_2015_L2_brds_SR107" "SR107" 3 2.1e-05 0.999958 2.1e-05 2
"853" "SR" "whtstbk_gbs_2015_L2_brds_SR113" "SR113" 3 0.025668 0.091118 0.883215 3
"854" "SR" "whtstbk_gbs_2015_L2_brds_SR120" "SR120" 3 1.9e-05 0.999962 1.9e-05 2
"855" "SR" "whtstbk_gbs_2015_L2_brds_SR130" "SR130" 3 0.001479 0.022436 0.976086 3
"856" "SR" "whtstbk_gbs_2015_L2_brds_SR137" "SR137" 3 1.9e-05 0.999962 1.9e-05 2
"857" "SR" "whtstbk_gbs_2015_L2_brds_SR148" "SR148" 3 1.9e-05 0.999547 0.000434 2
"858" "SR" "whtstbk_gbs_2015_L2_brds_SR149" "SR149" 3 1.9e-05 0.999963 1.9e-05 2
"859" "SR" "whtstbk_gbs_2015_L2_brds_SR18" "SR18" 3 1.9e-05 0.999963 1.8e-05 2
"860" "SR" "whtstbk_gbs_2015_L2_brds_SR20" "SR20" 3 0.038816 0.922537 0.038647 2
"861" "SR" "whtstbk_gbs_2015_L2_brds_SR25" "SR25" 3 1.9e-05 0.9985 0.001481 2
"862" "SR" "whtstbk_gbs_2015_L2_brds_SR45" "SR45" 3 0.017747 0.00053 0.981723 3
"863" "SR" "whtstbk_gbs_2015_L2_brds_SR80" "SR80" 3 1.9e-05 0.999965 1.6e-05 2
"864" "SR" "whtstbk_gbs_2015_L2_brds_SR92" "SR92" 3 1.9e-05 0.999962 1.9e-05 2
